"","Artist","Title","Year","Country","track_title","line","lyric"
"251","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",12,"(Ooh, ooh, ooh, ooh)"
"252","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",13,"You'll be doin' all right, with your Christmas of white"
"253","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",14,"(Ahh, ahh)"
"254","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",15,"But I'll have a blue, blue, blue, blue Christmas"
"255","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",16,"(Oooooaaaooooh"
"256","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",17,"Oooooaaaooooh)"
"257","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",18,"You'll be doin' all right, with your Christmas of white"
"258","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",19,"(Ahh, ahh)"
"259","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",20,"But I'll have a blue, blue, blue, blue Christmas"
"260","Elvis Presley","""Blue Christmas""",1964,"UK","Blue Christmas",21,"(Ooh, ooh, ooh, ooh)"
"261","The Killers","""Boots""",2010,"UK","Boots",1,"Oh, God, oh, God"
"262","The Killers","""Boots""",2010,"UK","Boots",2,"Dear father in heaven"
"263","The Killers","""Boots""",2010,"UK","Boots",3,"I'm not a praying man but if you're up there and you can hear me"
"264","The Killers","""Boots""",2010,"UK","Boots",4,"Show me the way"
"265","The Killers","""Boots""",2010,"UK","Boots",5,"I'm at the end of my road and I..."
"266","The Killers","""Boots""",2010,"UK","Boots",6,"Show me the way, oh God"
"267","The Killers","""Boots""",2010,"UK","Boots",7,"No more trouble in this town"
"268","The Killers","""Boots""",2010,"UK","Boots",8,"Silent night for a change"
"269","The Killers","""Boots""",2010,"UK","Boots",9,"A brand new year coming up ahead"
"270","The Killers","""Boots""",2010,"UK","Boots",10,"You know it's been so long since I rang one in"
"271","The Killers","""Boots""",2010,"UK","Boots",11,"I close my eyes, think about the path I took"
"272","The Killers","""Boots""",2010,"UK","Boots",12,"Just when I think these times have gotten the best of me"
"273","The Killers","""Boots""",2010,"UK","Boots",13,"I can see my mother in the kitchen, my father on the floor"
"274","The Killers","""Boots""",2010,"UK","Boots",14,"Watching television, it's a wonderful life"
"275","The Killers","""Boots""",2010,"UK","Boots",15,"Cinnamon candles burning, snowball fights outside"
"276","The Killers","""Boots""",2010,"UK","Boots",16,"Smile below each nose and above each chin"
"277","The Killers","""Boots""",2010,"UK","Boots",17,"Stomp my boots before I go back in"
"278","The Killers","""Boots""",2010,"UK","Boots",18,"I wasted my wishes on Saturday nights"
"279","The Killers","""Boots""",2010,"UK","Boots",19,"Boy, what I would give for just one more"
"280","The Killers","""Boots""",2010,"UK","Boots",20,"I'd soften my heart, shock the world"
"281","The Killers","""Boots""",2010,"UK","Boots",21,"Do you hear my voice?"
"282","The Killers","""Boots""",2010,"UK","Boots",22,"Do you know my name?"
"283","The Killers","""Boots""",2010,"UK","Boots",23,"Light my way, lift my head, light my way"
"284","The Killers","""Boots""",2010,"UK","Boots",24,"I can see my mother in the kitchen, my father on the floor"
"285","The Killers","""Boots""",2010,"UK","Boots",25,"Watching television, it's a wonderful life"
"286","The Killers","""Boots""",2010,"UK","Boots",26,"Cinnamon candles burning, snowball fights outside"
"287","The Killers","""Boots""",2010,"UK","Boots",27,"Smile below each nose and above each chin"
"288","The Killers","""Boots""",2010,"UK","Boots",28,"Stomp my boots before I go back in"
"289","The Killers","""Boots""",2010,"UK","Boots",29,"Family all together, presents piled high"
"290","The Killers","""Boots""",2010,"UK","Boots",30,"Frost on all the windows, what a wonderful night"
"291","The Killers","""Boots""",2010,"UK","Boots",31,"Cinnamon candles burning, snowball fights outside"
"292","The Killers","""Boots""",2010,"UK","Boots",32,"Smile below each nose and above each chin"
"293","The Killers","""Boots""",2010,"UK","Boots",33,"So happy they found me"
"294","The Killers","""Boots""",2010,"UK","Boots",34,"Love was all around me"
"295","The Killers","""Boots""",2010,"UK","Boots",35,"Stomp my boots before I go back in"
"296","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",1,"C is for the candy trimmed around the Christmas tree"
"297","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",2,"H is for the happiness with all the family"
"298","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",3,"R is for the reindeer prancing by the window pane"
"299","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",4,"I is for the icing on the cake as sweet as sugar cane"
"300","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",5,"S is for the stocking hanging on the chimney wall"
"301","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",6,"T is for the toys beneath the tree so tall"
"302","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",7,"M is for the mistletoe where everyone is kissed"
"303","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",8,"A is for the angels who make up the Christmas list"
"304","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",9,"S is for the Santa who makes every kid his pet"
"305","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",10,"Be good and he'll bring you everything in your Christmas alphabet!"
"306","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",11,"Capital c is for the candy trimmed around the Christmas tree"
"307","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",12,"H is for the happiness with all the family"
"308","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",13,"R is for the reindeer prancing by the window pane"
"309","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",14,"I is for the icing on the cake as sweet as sugar cane"
"310","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",15,"S is for the stocking hanging on the chimney wall"
"311","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",16,"T is for the toys beneath the tree so tall"
"312","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",17,"M is for the mistletoe where everyone is kissed"
"313","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",18,"A is for the angels who make up the Christmas list"
"314","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",19,"S is for the Santa who makes every kid his pet"
"315","Dickie Valentine","""Christmas Alphabet""",1955,"UK","Christmas Alphabet",20,"Be good and he'll bring you everything in your Christmas alphabet!"
"316","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",1,"(Christmas)"
"317","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",2,"The snow's coming down"
"318","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",3,"(Christmas)"
"319","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",4,"I'm watching it fall"
"320","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",5,"(Christmas)"
"321","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",6,"Lots of people around"
"322","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",7,"(Christmas)"
"323","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",8,"Baby please come home"
"324","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",9,"(Christmas)"
"325","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",10,"The church bells in town"
"326","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",11,"(Christmas)"
"327","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",12,"All ringing in song"
"328","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",13,"(Christmas)"
"329","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",14,"Full of happy sounds"
"330","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",15,"(Christmas)"
"331","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",16,"Baby please come home"
"332","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",17,"They're singing ""Deck The Halls"""
"333","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",18,"But it's not like Christmas at all"
"334","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",19,"I remember when you were here"
"335","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",20,"And all the fun we had last year"
"336","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",21,"(Christmas)"
"337","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",22,"Pretty lights on the tree"
"338","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",23,"(Christmas)"
"339","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",24,"I'm watching them shine"
"340","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",25,"(Christmas)"
"341","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",26,"You should be here with me"
"342","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",27,"(Christmas)"
"343","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",28,"Baby please come home"
"344","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",29,"They're singing ""Deck The Halls"""
"345","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",30,"But it's not like Christmas at all"
"346","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",31,"I remember when you were here"
"347","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",32,"And all the fun we had last year"
"348","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",33,"(Christmas)"
"349","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",34,"If there was a way"
"350","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",35,"(Christmas)"
"351","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",36,"I'd hold back these tears"
"352","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",37,"(Christmas)"
"353","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",38,"But it's Christmas day"
"354","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",39,"(Please)"
"355","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",40,"Please"
"356","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",41,"(Please)"
"357","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",42,"Please"
"358","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",43,"(Please)"
"359","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",44,"Please"
"360","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",45,"(Please)"
"361","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",46,"Please"
"362","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",47,"(Please)"
"363","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",48,"Please"
"364","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",49,"(Please)"
"365","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",50,"Please"
"366","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",51,"Oh comin' home"
"367","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",52,"Oh babe"
"368","Michael Bublé","""Christmas Baby Please Come Home""",2011,"UK","Christmas (Baby Please Come Home)",53,"You know I need you"
